SOURCE	TARGET	LEVEL
Reform Judaism ordained its first woman rabbi in 1972, Reconstructionist Judaism in 1974, and Conservative Judaism in 1985.	Das Reformjudentum wurde 1972 zur ersten Rabbinerin geweiht, 1974 zum Wiederaufbaujudentum und 1985 zum konservativen Judentum.	0.18159503651418052
Bocskai then persuaded Sigismund to return, but Sigismund once again abdicated in March 1599.	Dann überredete Bocskai Sigismund zur Rückkehr, doch im März 1599 verzichtete Sigismund erneut.	0.5490141552904629
Lois Lane arrives at Stryker's Island to question Toyman about Prankster.	Lois Lane kommt auf Strykers Insel an, um Toyman nach Prankster zu befragen.	0.10794443870854724
Wolf populations in northern Inner Mongolia declined during the 1940s, primarily because of poaching of gazelles, the wolf's main prey.	Die Wolfspopulationen in der nördlichen Inneren Mongolei gingen in den 1940er Jahren zurück, vor allem wegen der Wilderei von Gazellen, der Hauptbeute des Wolfes.	-0.15458312491159906
This prompts Stella to confess to Michael and then, formally, to Fowler, that she lied about Rodney.	Dies veranlasst Stella, Michael und Fowler formell zu gestehen, dass sie Rodney belogen habe.	0.7172840484113072
Thus, Piquet won from Mansell, Prost, Berger, Boutsen and Patrese.	So gewann Piquet von Mansell, Prost, Berger, Boutsen und Patrese.	0.3425789848749893
A headline in the New York World newspaper shrieked "Tyranny!	Eine Schlagzeile in der New York World Zeitung schrie "Tyranny!	-1.8616520621010304
Carlos Martinez threw his second shutout of the season on September 4 against the San Diego Padres.	Carlos Martinez warf seinen zweiten Shutout der Saison am 4. September gegen die San Diego Padres.	0.5066825797683584
In governing, John always depended on strong auxiliaries.	Im Regieren war Johannes immer auf starke Hilfskräfte angewiesen.	-0.15109716823021502
The ahtlatl could also throw spears as its name implies "spear thrower".	Der Achtlatl könnte auch Speere werfen, wie der Name schon sagt "Speerwerfer".	-0.8695309091795704
Disguised as a Korean merchant, he infiltrated a heavily guarded Korean fort.	Als koreanischer Kaufmann verkleidet, infiltrierte er eine schwer bewachte koreanische Festung.	0.5191716256700288
But Mrs. Perryman denied that any gunmen burst in on her.	Aber Frau Perryman bestritt, dass irgendein Schütze auf sie hereinbrach.	-0.10217628566204652
Minae Noji portrayed Karai in the 2014 film Teenage Mutant Ninja Turtles.	Minae Noji porträtierte Karai im Film Teenage Mutant Ninja Turtles 2014.	-0.1459307437374613
In that era, offences punishable by caning were similar to those punishable by birching or flogging in England and Wales.	In dieser Zeit waren Straftaten, die mit Stacheln geahndet wurden, denen ähnlich, die mit Birken oder Auspeitschen in England und Wales geahndet wurden.	-0.6802693652557602
Saarinen chose a weighted catenary over a normal catenary curve because it looked less pointed and less steep.	Saarinen wählte eine gewichtete Oberleitung über eine normale Oberleitungskurve, weil sie weniger spitz und weniger steil aussah.	0.32318791782792305
Paul, Bo Beetle, Steeewwww, Star Schlessinger, and Andy Daly talk about America's Christian Uncoupling.	Paul, Bo Beetle, Steeewwww, Star Schlessinger und Andy Daly sprechen über Amerikas christliche Entkopplung.	0.550932233489995
These early galleys apparently lacked a keel meaning they lacked stiffness along their length.	Diesen frühen Galeeren fehlte es anscheinend an einem Kiel, was bedeutet, dass ihnen entlang ihrer Länge Steifigkeit fehlte.	0.07719246025015769
Mosby's Reminiscences and Stuart's Cavalry Campaigns.	Mosby 's Reminiszenzen und Stuart' s Cavalry Kampagnen.	-1.1764033360772042
effectively foreshadowed the lush orchestration and maturity of Pet Sounds.	die üppige Orchestrierung und Reife von Pet Sounds.	-2.1680289302202858
In 40 matches and 38 innings for KKR Ganguly scored 1,031 runs and took eight wickets.	In 40 Spielen und 38 Innings für KKR Ganguly erzielte 1.031 Läufe und nahm acht Pforten.	0.37360198042179626
Just before the restart on lap 161, Bryan Herta ducked into the pits, and topped off the fuel.	Kurz vor dem Neustart in Runde 161 duckte Bryan Herta in die Gruben und holte den Treibstoff ab.	0.6318956498283721
He demands $479,000 or he will kill Wendy and kidnap Abel.	Er fordert $479.000 oder er wird Wendy töten und Abel entführen.	0.6575097367090995
The System Changer, also released in 1983 by Mattel, is an Intellivision peripheral that plays Atari 2600 cartridges through the Intellivision.	Der System Changer, ebenfalls 1983 von Mattel veröffentlicht, ist eine Intellivision Peripherie, die Atari 2600 Patronen durch die Intellivision spielt.	0.011290005810655064
Her suppressed anger drove her to kill her abuser husband.	Ihre unterdrückte Wut trieb sie dazu, ihren Missbraucherehemann zu töten.	-0.023840181631566443
By 5 December, when the counteroffensive drove Army Group Centre back, they could muster 1,376 aircraft against just 600 German.	Bis zum 5. Dezember, als die Gegenoffensive das Army Group Centre zurücktrieb, konnten sie 1.376 Flugzeuge gegen nur 600 Deutsche aufbringen.	-0.3149372237079136
Sr. Maria Stanisia became a notable portraitist, mainly of clergy.	Sr. Maria Stanisia wurde eine bemerkenswerte Porträtistin, hauptsächlich des Klerus.	-0.07206472991661682
She kidnaps Ste and tries to force a confession out of him.	Sie entführt Ste und versucht, ihm ein Geständnis aufzuzwingen.	0.4225278315509254
As a result, Eberhard Ludwig, Duke of Württemberg issued an edict in 1696 banning the adulteration of wines with litharge.	So erließ der württembergische Herzog Eberhard Ludwig 1696 ein Edikt über das Verbot der Verfälschung von Weinen mit Litharge.	-0.048888467509463816
After a long simmering feud, Belloc replied with a booklet, The Case of Dr. Coulton, in 1938.	Nach einer langen kochenden Fehde antwortete Belloc 1938 mit einem Heft, The Case of Dr. Coulton.	-0.17758358884876238
From 2000 to 2003, Mendoza toured with Ted Nugent, and with Whitesnake in 2004.	Von 2000 bis 2003 tourte Mendoza mit Ted Nugent und 2004 mit Whitesnake.	0.024972451312249386
The sound quality of these gongs are more like cymbals clashing and shrills.	Die Klangqualität dieser Gongs ähnelt eher Zimbeln, die aufeinanderprallen und schrillen.	0.3259658423390904
The Lady's ghost appears, terrifying the Tyrant and comforting Govianus.	Der Geist der Frau erscheint, erschreckt den Tyrannen und tröstet Govianus.	0.1815525240600666
Later in September 1851 he arrived in Shasta territory.	Später im September 1851 kam er in Shasta Gebiet.	0.38227561782299097
However, the apical cells do contain organelles like large vacuoles and starch grains, like the angiosperm meristematic cells.	Die apikalen Zellen enthalten jedoch Organellen wie große Vakuole und Stärkekörner, wie die meristematischen Angiospermzellen.	1.3771536805552471
To keep himself warm, he placed a kid goat inside his greatcoat.	Um sich warm zu halten, legte er eine Ziege in seinen großen Mantel.	0.3042639536628713
"Cobber" Kain, a New Zealander, was responsible for 73 Squadron's first victory on 8 November 1939 while stationed at Rouvres.	"Cobber" Kain, ein Neuseeländer, war für 73 Squadrons ersten Sieg am 8. November 1939 verantwortlich, als er in Rouvres stationiert war.	-0.07153327176592354
A bibliography of the economic impacts of naturism	Eine Bibliographie der ökonomischen Auswirkungen des FKK	-0.6965370109396657
Apart from appetisers, shrimps also features as toppings for some fish servings.	Neben Appetithäppchen, Garnelen auch als Belag für einige Fischportionen.	-0.8317447331996961
Mughal Bengal became increasingly independent under the Nawabs of Bengal in the 18th century.	Mughal Bengalen wurde zunehmend unabhängig unter den Nawabs von Bengalen im 18. Jahrhundert.	0.3878870206498752
Bart fought the Rogues before chasing after Inertia, distracting them while Valerie Perez released the Speed Force.	Bart kämpfte gegen die Schurken, bevor er Inertia nachjagte und sie ablenkte, während Valerie Perez die Speed Force freisetzte.	0.34362858740337404
XX948 Tornado Prototype P.06 on display at Hermeskeil.	XX948 Tornado Prototyp P.06 auf der Hermeskeil.	1.1429004307117827
She instantly regrets it, and confides in Michelle, who persuades Carla not to tell Nick.	Sie bedauert es sofort und vertraut Michelle an, die Carla davon überzeugt, Nick nicht zu sagen.	-2.763347572027941
The reforms occasioned the reawakening of nationalism in the Baltic republics.	Die Reformen führten zur Wiederbelebung des Nationalismus in den baltischen Republiken.	-0.041307599770012936
Annoyed and angered, the traveller introduces herself as Mokera, and tells Helios he will regret his rudeness toward her.	Verärgert und verärgert stellt sich der Reisende als Mokera vor und sagt Helios, er werde seine Grobheit gegenüber ihr bereuen.	0.17109893427490888
On 11 August 1964, the frigate sailed for the western Pacific for a Far East deployment.	Am 11. August 1964 segelte die Fregatte für einen Fernost-Einsatz in den Westpazifik.	0.2851268177823389
Elsewhere, beech trees, sugar maples, basswoods, pin oaks, red maples and blackgum trees grow.	An anderer Stelle wachsen Buchen-, Zuckermapel-, Bassholz-, Nadeleichen, rote Ahorn- und Schwarzgummi-Bäume.	0.2541741970681974
His three brigades instead marched to the banks of Bull Run Creek, where Orlando Poe's brigade forded the creek.	Seine drei Brigaden marschierten stattdessen an die Ufer des Bull Run Creek, wo Orlando Poes Brigade den Bach verließ.	-0.2930512786240929
Stoddart, scoring 20 in his only innings in the match.	Stoddart, erzielte 20 in seinen einzigen Innings im Spiel.	0.4695303614811634
Aboriginals on Taiwan often attacked and massacred shipwrecked western sailors.	Aborigines auf Taiwan angegriffen und massakriert oft Schiffbrüchigen westlichen Matrosen.	0.01839962605152989
The Israelis responded by rapidly devising new tactics to thwart Egyptian air defenses.	Die Israelis reagierten, indem sie schnell neue Taktiken erarbeiteten, um ägyptische Luftverteidigungen zu verhindern.	0.05721472133893887
Scott ordered him not to testify, in defiance of the Congressional subpoena.	Scott befahl ihm, trotz der Vorladungen des Kongresses nicht auszusagen.	0.10950942775509864
The keel was a flattened plank about twice as thick as a normal strake plank but still not strong enough to withstand the downwards thrust of a mast.	Der Kiel war eine abgeflachte Planke etwa doppelt so dick wie eine normale Streckenplatte, aber immer noch nicht stark genug, um dem Abwärtsschub eines Mastes standzuhalten.	-0.6011013055583757
Cicero transliterated the Greek word into the Latin átheos.	Cicero übersetzte das griechische Wort ins lateinische átheos.	0.5490141552904629
The defeat demoralized the Austrians so heavily that they agreed to an armistice shortly afterwards.	Die Niederlage demoralisierte die Österreicher so stark, dass sie kurz darauf einem Waffenstillstand zustimmten.	0.8569304890909394
Method for countering interference over Blackwood.	Methode zur Bekämpfung von Störungen über Blackwood.	0.4892013291751478
Elongated stigmas, called silks, emerge from the whorl of husk leaves at the end of the ear.	Längliche Stigmas, Seiden genannt, tauchen am Ende des Ohres aus dem Maulkorb der Schalenblätter auf.	0.09306093971794152
However, Steelers' quarterback Ben Roethlisberger dove in front of Harper and tackled him by the leg, saving a touchdown.	Doch Steelers Quartier Ben Roethlisberger tauchte vor Harper und griff ihn am Bein an und rettete einen Touchdown.	0.4538875928810672
The limestone occurs in the Dundas and Sheffield Elements and the Florentine Synclinorium.	Der Kalkstein kommt in den Dundas und Sheffield Elements und im Florentiner Synclinorium vor.	0.3170672670807859
Unlike the previous tours for Weapon, Down the SocioPath scaled back the theatrics and introduced Matthew Setzer as a live guitarist.	Im Gegensatz zu den vorhergehenden Tourneen für Weapon hat Down the SocioPath die Theaterstücke verkleinert und Matthew Setzer als Live-Gitarrist vorgestellt.	0.3207834698884568
He retook Lochem, but his siege of Oldenzaal failed in November 1606.	Er holte Lochem zurück, aber seine Belagerung von Oldenzaal scheiterte im November 1606.	0.3611737210821235
For many Marxian libertarian socialists, "the political bankruptcy of socialist orthodoxy necessitated a theoretical break.	Für viele marxistische libertäre Sozialisten "erforderte der politische Bankrott der sozialistischen Orthodoxie einen theoretischen Bruch.	0.1753798341615828
Emilio Aguinaldo immediately rushed to the hospital, clad only in his pajamas.	Emilio Aguinaldo eilte sofort ins Krankenhaus, nur in den Pyjama gekleidet.	-0.4495339727395553
Full of rage and guilt, Daedalus kills the vulture.	Voller Wut und Schuld tötet Daedalus den Geier.	0.4268693993911333
Heirs occur in both testate and intestate succession; legatees occur only in testate succession.	Erben treten sowohl in der Test- als auch in der immateriellen Nachfolge auf; Legate treten nur in der Testnachfolge auf.	-1.6639020704252134
He also creates duplicates modeled after the Justice Lords to distract the League.	Er erstellt auch Duplikate nach dem Vorbild der Justice Lords, um die Liga ablenken.	-0.1235267860258762
Vermigli weighed in again on Eucharistic controversy in England in 1559.	Vermigli wog wieder auf eucharistische Kontroverse in England im Jahr 1559.	-0.6727063533378922
